Price,Close,MA_20,RSI,MACD,Signal_Line
Ticker,AAPL,,,,
Date,,,,,
2020-03-25,61.380001068115234,66.31712493896484,38.796442597225735,-4.337653593508186,-3.903694553887458
2020-03-26,64.61000061035156,66.12862510681153,43.06569353164804,-3.879424890018555,-3.8988406211136772
2020-03-27,61.935001373291016,65.80837535858154,45.57842498918428,-3.689594079813361,-3.856991312853614
2020-03-30,63.70249938964844,65.25837535858155,42.224033630741495,-3.357822588121927,-3.757157567907277
2020-03-31,63.5724983215332,64.82050018310547,44.345174514034255,-3.0699923298301854,-3.619724520291859
2020-04-01,60.227500915527344,64.04762535095215,47.88561743137357,-3.0763360250399145,-3.5110468212414703
2020-04-02,61.23249816894531,63.447750091552734,38.790875867896844,-2.966077475144786,-3.4020529520221334
2020-04-03,60.352500915527344,62.85250015258789,49.65259541947302,-2.916090329771464,-3.3048604275719997
2020-04-06,65.61750030517578,62.80625,53.82716157414345,-2.4236948619455276,-3.128627314446706
2020-04-07,64.85749816894531,62.48237495422363,55.212416966430034,-2.0709214337818196,-2.9170861383137288
2020-04-08,66.51750183105469,62.3653751373291,58.372005334996146,-1.638509806946459,-2.661370872040275
2020-04-09,66.99749755859375,62.61237506866455,67.06596950849166,-1.2427630349276484,-2.3776493046177496
2020-04-13,68.3125,62.55337505340576,71.45365704687738,-0.813642001297282,-2.064847843953656
2020-04-14,71.76249694824219,63.11387481689453,69.09038961340326,-0.1929503579801377,-1.6904683467589525
2020-04-15,71.10749816894531,63.508499717712404,68.27275508895231,0.24329476317036836,-1.3037157247730884
2020-04-16,71.67250061035156,64.00874977111816,64.74272503815097,0.6273810811848364,-0.9174963635815035
2020-04-17,70.69999694824219,64.48399963378907,69.6966226464814,0.8435751284503112,-0.5652820651751407
2020-04-20,69.23249816894531,65.08012447357177,62.59680990465862,0.8862791075497114,-0.2749698306301703
2020-04-21,67.09249877929688,65.63012447357178,57.345578365376426,0.7389243921992374,-0.07219098606428873
2020-04-22,69.0250015258789,65.99537448883056,69.5088155498544,0.7692145136069684,0.09609011386996269
2020-04-23,68.75749969482422,66.36424942016602,67.2512602840261,0.7628409354393568,0.22944027818384152
2020-04-24,70.74250030517578,66.67087440490722,72.67072990455186,0.9075016743339148,0.3650525574138562
2020-04-27,70.7925033569336,67.11374950408936,64.61864260664765,1.0144868080885914,0.4949394075488033
2020-04-28,69.6449966430664,67.41087436676025,63.23426131711805,0.9952069692336067,0.594992919885764
2020-04-29,71.93250274658203,67.8288745880127,64.46699266005304,1.151239411787401,0.7062422182660913
2020-04-30,73.44999694824219,68.48999938964843,66.33335934078073,1.3814211830171104,0.8412780112162952
2020-05-01,72.26750183105469,69.0417495727539,60.07900035541605,1.451690240210425,0.9633604570151213
2020-05-04,73.29000091552734,69.68862457275391,54.44235235018907,1.5717677448615746,1.0850419145844121
2020-05-05,74.38999938964844,70.12724952697754,59.305454142774586,1.7356828447903752,1.2151701006256048
2020-05-06,75.15750122070312,70.64224967956542,59.76737204307697,1.9055517119436303,1.35324642288921
2020-05-07,75.93499755859375,71.11312446594238,64.83422879789828,2.0789466665883793,1.498386471629044
2020-05-08,77.53250122070312,71.63987464904785,73.34739458993582,2.318541904195257,1.6624175581422866
2020-05-11,78.75250244140625,72.16187477111816,84.58913100551325,2.5771588754340087,1.8453658216006312
2020-05-12,77.85250091552734,72.46637496948242,77.89538297150088,2.6786146841642307,2.0120155941133513
2020-05-13,76.9124984741211,72.75662498474121,74.71959275386048,2.652591380189236,2.1401307513285284
2020-05-14,77.38500213623047,73.04225006103516,72.16751502708031,2.6396663899475925,2.240037879052341
2020-05-15,76.92749786376953,73.35362510681152,69.93173706127305,2.5629622375112717,2.3046227507441275
2020-05-18,78.73999786376953,73.82900009155273,78.32449930192618,2.6182457393060474,2.3673473484565113
2020-05-19,78.28500366210938,74.38862533569336,72.33258107759428,2.5954256321546296,2.412963005196135
2020-05-20,79.80750274658203,74.92775039672851,72.342313791038,2.669422049163117,2.4642548139895313
2020-05-21,79.2125015258789,75.45050048828125,75.4581969244159,2.6495112010177877,2.5013060913951826
2020-05-22,79.72250366210938,75.89950065612793,74.50008688582041,2.6444016049221233,2.529925194100571
2020-05-26,79.18250274658203,76.31900062561036,69.06703236729845,2.5671857331820576,2.5373773019168686
2020-05-27,79.52749633789062,76.81312561035156,67.99091634367127,2.504954145989444,2.530892670731384
2020-05-28,79.5625,77.19462547302246,65.90659395804757,2.4304430333886984,2.510802743262847
2020-05-29,79.48500061035156,77.49637565612792,59.878562826174225,2.3381857370669934,2.4762793420236764
2020-06-01,80.4625015258789,77.90612564086913,58.869283399351815,2.317235669255112,2.4444706074699636
2020-06-02,80.83499908447266,78.2833755493164,66.36486787442,2.3041294593272994,2.4164023778414307
2020-06-03,81.27999877929688,78.62787551879883,75.34087699743164,2.303101726813395,2.393742247635824
2020-06-04,80.58000183105469,78.89900054931641,68.06106280259908,2.2202101373565313,2.3590358255799653
2020-06-05,82.875,79.24600067138672,77.83762743942721,2.313041821346289,2.34983702473323
2020-06-08,83.36499786376953,79.53762550354004,74.70623524655372,2.3985018954127924,2.3595699988691425
2020-06-09,85.99749755859375,79.89987525939941,83.42361870652978,2.6481244146199856,2.4172808820193112
2020-06-10,88.20999908447266,80.41775016784668,84.35903067483132,2.9900154056402215,2.5318277867434933
2020-06-11,83.9749984741211,80.77087516784668,65.00708727444774,2.885969661532414,2.602656161701278
2020-06-12,84.69999694824219,81.13662490844726,65.47488477032815,2.8293984336110896,2.6480046160832402
2020-06-15,85.74749755859375,81.57762489318847,69.78601350297978,2.836393691950221,2.6856824312566365
2020-06-16,88.0199966430664,82.04162483215332,72.93101920997064,2.990832710869583,2.7467124871792263
2020-06-17,87.89749908447266,82.52224960327149,72.39990437108611,3.0679764935439806,2.810965288452177
2020-06-18,87.93250274658203,82.92849960327149,72.7542238606047,3.096246398958087,2.8680215105533593
2020-06-19,87.43000030517578,83.33937454223633,69.26054217121569,3.0430246611622636,2.9030221406751404
2020-06-22,89.71749877929688,83.8391242980957,72.20347956168493,3.149126885483909,2.9522430896368945
2020-06-23,91.63249969482422,84.46162414550781,74.1064217680017,3.349131528735427,3.031620777456601
2020-06-24,90.01499938964844,84.9859992980957,71.06966908394787,3.3386322188616333,3.093023065737608
2020-06-25,91.20999908447266,85.56837425231933,69.57491480987613,3.3876867840021987,3.151955809390526
2020-06-26,88.40750122070312,86.01449928283691,60.682137827217055,3.163952647512474,3.154355177014916
2020-06-29,90.44499969482422,86.51362419128418,59.66533129462777,3.1151414200214873,3.1465124256162302
2020-06-30,91.19999694824219,87.03187408447266,56.93735150557548,3.1016265193251797,3.1375352443580202
2020-07-01,91.02749633789062,87.51924896240234,70.16440231558457,3.04193101830343,3.1184143991471025
2020-07-02,91.02749633789062,88.04162368774413,68.8739762613707,2.960495158319972,3.0868305509816762
2020-07-06,93.4625015258789,88.57099876403808,71.2534526685434,3.0571997256560053,3.080904385916542
2020-07-07,93.17250061035156,89.06137390136719,65.93475459238255,3.0749915532343977,3.0797218193801137
2020-07-08,95.34249877929688,89.52862396240235,70.43644818358459,3.2269936475409082,3.1091761850122728
2020-07-09,95.75250244140625,89.90574913024902,71.03280803109541,3.342015595926071,3.1557440671950325
2020-07-10,95.91999816894531,90.50299911499023,73.25390068787851,3.407408341775948,3.2060769221112158
2020-07-13,95.47750091552734,91.0418743133545,67.55028497492435,3.38451218407198,3.241763974503369
2020-07-14,97.05750274658203,91.60737457275391,66.87404068947907,3.4540436916635855,3.2842199179354123
2020-07-15,97.7249984741211,92.09262466430664,75.48761313578109,3.522405145202427,3.3318569633888155
2020-07-16,96.52249908447266,92.52387466430665,67.55328856948967,3.4398974421603157,3.3534650591431157
2020-07-17,96.32749938964844,92.94362449645996,81.61677456453039,3.32049801321358,3.3468716499572086
2020-07-20,98.35749816894531,93.48999938964843,81.60576049266987,3.3510482434332545,3.347706968652418
2020-07-21,97.0,93.8541244506836,72.1036783929884,3.228504572795657,3.323866489481066
2020-07-22,97.27249908447266,94.13612442016601,73.61953772310363,3.117440318233605,3.282581255231574
2020-07-23,92.84500122070312,94.27762451171876,55.14947092463248,2.6417070662021302,3.1544064174256854
2020-07-24,92.61499786376953,94.34787445068359,47.255935789035796,2.2205288138727894,2.9676308967151064
2020-07-27,94.80999755859375,94.66799926757812,54.719694604115624,2.0403403717332225,2.7821727917187298
2020-07-28,93.25250244140625,94.80837440490723,43.755607507312554,1.7516707239937261,2.576072378173729
2020-07-29,95.04000091552734,95.00037460327148,48.033119927684425,1.6481354569027218,2.390484993919528
2020-07-30,96.19000244140625,95.25849990844726,50.70700306614384,1.6399739254126047,2.2403827802181433
2020-07-31,106.26000213623047,96.02012519836425,68.77013765189068,2.4181952205511976,2.275945268284754
2020-08-03,108.9375,96.79387512207032,69.91952289395213,3.2139445523644667,2.463545125100697
2020-08-04,109.66500091552734,97.61850013732911,69.97993070219562,3.858802995879998,2.742596699256557
2020-08-05,110.0625,98.35450019836426,73.28461889881098,4.3517683359041825,3.064431026586082
2020-08-06,113.90249633789062,99.26199989318847,76.85666945074398,4.994726434547971,3.4504901081784602
2020-08-07,111.11250305175781,100.0216251373291,69.04870418714542,5.218985008272,3.8041890881971687
2020-08-10,112.72750091552734,100.88412513732911,73.30864788845146,5.464042295812064,4.1361597297201484
2020-08-11,109.375,101.5,66.43580747495565,5.326334487423196,4.374194681260758
2020-08-12,113.01000213623047,102.26425018310547,77.98752061419773,5.447716466220399,4.588899038252687
2020-08-13,115.01000213623047,103.18862533569336,79.62695382836509,5.640278227771262,4.799174876156402
2020-08-14,114.90750122070312,104.1176254272461,78.14580574904329,5.718692318599295,4.983078364644981
2020-08-17,114.60749816894531,104.9301254272461,80.99869450829654,5.691025709636605,5.124667833643306
2020-08-18,115.5625,105.85825042724609,80.52808014786444,5.6806770799107795,5.2358696828968005
2020-08-19,115.7074966430664,106.78000030517578,79.92793048270104,5.619398802166103,5.312575506750662
2020-08-20,118.2750015258789,108.05150032043457,73.92949897312374,5.712165227038739,5.392493450808278
2020-08-21,124.37000274658203,109.63925056457519,77.05320929431342,6.205960498011692,5.555186860248961
2020-08-24,125.85749816894531,111.19162559509277,77.64876768934751,6.640774541748698,5.7723043965489085
2020-08-25,124.82499694824219,112.77025032043457,74.6720131301854,6.823397703233013,5.98252305788573
2020-08-26,126.52249908447266,114.34437522888183,72.71827552344786,7.024132285596863,6.190844903427957
2020-08-27,125.01000213623047,115.78537521362304,76.22416522966208,6.980700851001103,6.348816092942586
2020-08-28,124.80750274658203,116.71275024414062,74.07813154854921,6.850967429838732,6.4492463603218155
2020-08-31,129.0399932861328,117.71787490844727,87.86827664103261,7.008885306102016,6.561174149477856
2020-09-01,134.17999267578125,118.94362449645996,88.53293680099162,7.462765242450018,6.741492368072289
2020-09-02,131.39999389648438,120.01049919128418,79.0088428082337,7.511557139047156,6.895505322267263
2020-09-03,120.87999725341797,120.35937423706055,57.72289115025477,6.624980606289768,6.841400379071764
2020-09-04,120.95999908447266,120.85174903869628,58.261269372140156,5.861252920637611,6.645370887384934
2020-09-08,112.81999969482422,120.85637397766114,46.995013158860495,4.546751188024928,6.225646947512933
2020-09-09,117.31999969482422,121.25362396240234,51.61290667220191,3.824030443806734,5.745323646771694
2020-09-10,113.48999786376953,121.27762374877929,45.33170235437975,2.908690336385746,5.177996984694504
2020-09-11,112.0,121.12712364196777,36.740264033258256,2.0395358319075285,4.550304754137109
2020-09-14,115.36000061035156,121.14974861145019,39.181738069883345,1.6033659886901432,3.960917001047716
2020-09-15,115.54000091552734,121.1963737487793,40.26015018699345,1.2577245006712872,3.4202785009724304
2020-09-16,112.12999725341797,121.02474861145019,35.426048739757036,0.7005666381444229,2.876336128406829
2020-09-17,110.33999633789062,120.75637359619141,35.228065237135084,0.11327118406397574,2.3237231395382585
2020-09-18,106.83999633789062,120.18462333679199,33.03431452287407,-0.6273537008601551,1.7335077714585758
2020-09-21,110.08000183105469,119.47012329101562,31.755206884896296,-0.9420040562507808,1.1984054059167044
2020-09-22,111.80999755859375,118.76774826049805,26.96190143042888,-1.0397845438186408,0.7507674159696354
2020-09-23,107.12000274658203,117.88249855041504,25.94134800789793,-1.478674431688205,0.3048790464380673
2020-09-24,108.22000122070312,116.96737365722656,34.576028569330546,-1.717933873745153,-0.09968353759857682
2020-09-25,112.27999877929688,116.33087348937988,40.35983901332364,-1.5619358094433125,-0.39213399196752396
2020-09-28,114.95999908447266,115.83849830627442,52.70475167052122,-1.2081260673757725,-0.5553324070491737
2020-09-29,114.08999633789062,115.0909984588623,45.50514426732651,-0.9865588125786928,-0.6415776881550777
2020-09-30,115.80999755859375,114.17249870300293,53.42992270218629,-0.6645153239769854,-0.6461652153194593
2020-10-01,116.79000091552734,113.44199905395507,57.190033277531036,-0.3264523192604116,-0.5822226361076498
2020-10-02,113.0199966430664,113.0489990234375,46.53024413829836,-0.35860896898921624,-0.5374999026839631
2020-10-05,116.5,112.82599906921386,51.29659478097647,-0.10210910803571949,-0.4504217437543144
2020-10-06,113.16000366210938,112.84299926757812,51.39378387156519,-0.16642249625958527,-0.3936218942553686
2020-10-07,115.08000183105469,112.73099937438965,56.39159285207247,-0.06175167872697784,-0.32724785114969046
2020-10-08,114.97000122070312,112.80499954223633,62.065901296612,0.01218411741697878,-0.25936145743635663
2020-10-09,116.97000122070312,113.05349960327149,60.61633287768563,0.22951633243098968,-0.16158589946288737
2020-10-12,124.4000015258789,113.50549964904785,66.50065984760809,0.9898818661747271,0.06870765366463552
2020-10-13,121.0999984741211,113.78349952697754,69.01522308708964,1.311081036732034,0.31718233027811527
2020-10-14,121.19000244140625,114.23649978637695,68.13985410469786,1.5549715177585597,0.5647401677742042
2020-10-15,120.70999908447266,114.75499992370605,63.10226109303041,1.6900424642460905,0.7898006270685816
2020-10-16,119.0199966430664,115.36399993896484,56.51057494956969,1.6417925271170617,0.9601990070782777
2020-10-19,115.9800033569336,115.65900001525878,52.83359256487785,1.342773396545354,1.036713884971693
2020-10-20,117.51000213623047,115.94400024414062,52.56333534191571,1.2152480726904002,1.0724207225154345
2020-10-21,116.87000274658203,116.43150024414062,50.12187966666853,1.0504320064196548,1.0680229792962788
2020-10-22,115.75,116.80800018310546,54.52436664278636,0.8199869262075907,1.0184157686785411
2020-10-23,115.04000091552734,116.946000289917,47.335768242396426,0.5734561024800229,0.9294238354388374
2020-10-26,115.05000305175781,116.95050048828125,53.9260465611632,0.37456795113942576,0.8184526585789551
2020-10-27,116.5999984741211,117.07600059509278,53.206743353333934,0.33812167878315336,0.7223864626197948
2020-10-28,111.19999694824219,116.84550056457519,43.49775171075784,-0.125055684002362,0.5528980332953635
2020-10-29,115.31999969482422,116.77200050354004,47.34811782567954,-0.15785760743742117,0.4107469051488066
2020-10-30,108.86000061035156,116.56400070190429,24.220309727020123,-0.6970857353010445,0.18918037705883642
2020-11-02,108.7699966430664,116.17750053405761,27.107318607161375,-1.1187937219257549,-0.07241444273808184
2020-11-03,110.44000244140625,116.04150047302247,31.146972434640375,-1.303222095374693,-0.31857597326540404
2020-11-04,114.94999694824219,116.03500022888184,41.149351606991004,-1.0730940843363896,-0.46947959547960116
2020-11-05,119.02999877929688,116.23800010681153,50.01431740072013,-0.5550951366372061,-0.4866027037111222
2020-11-06,118.69000244140625,116.32400016784668,54.204155758937674,-0.17005184973437792,-0.42329253291577335
2020-11-09,116.31999969482422,115.92000007629395,48.20078291828082,-0.055501894199011303,-0.34973440517242094
2020-11-10,115.97000122070312,115.66350021362305,48.627209655394886,0.006957615982273069,-0.27839600094148215
2020-11-11,119.48999786376953,115.57849998474121,55.315517099667694,0.3366112935941885,-0.15539454203434802
2020-11-12,119.20999908447266,115.50349998474121,55.999997365388936,0.5687148558408808,-0.01057266245930226
2020-11-13,119.26000213623047,115.51550025939942,56.0505877747673,0.7480701425750453,0.14115589854756727
2020-11-16,120.30000305175781,115.73150024414062,55.39673845670375,0.9630286864963153,0.3055304561373169
2020-11-17,119.38999938964844,115.82550010681152,63.7462237197014,1.0478759294971667,0.4539995508092869
2020-11-18,118.02999877929688,115.88349990844726,55.01294569357051,0.9939200064698213,0.5619836419413938
2020-11-19,118.63999938964844,116.02799987792969,73.0878071658647,0.9889811410323546,0.647383141759586
2020-11-20,117.33999633789062,116.14299964904785,69.13800135822945,0.8701372720618252,0.6919339678200338
2020-11-23,113.8499984741211,116.08299942016602,57.042536475975915,0.48870549644732364,0.6512882735454918
2020-11-24,115.16999816894531,116.01149940490723,50.52331392955842,0.2895927647530101,0.5789491717869955
2020-11-25,116.02999877929688,116.25299949645996,41.573035152643584,0.19889659613448885,0.5029386566564942
2020-11-27,116.58999633789062,116.31649932861328,44.1731254006278,0.17024388640797383,0.4363997026067901
2020-11-30,119.05000305175781,116.8259994506836,57.53727806413155,0.3420949327551597,0.41753874863646406
2020-12-01,122.72000122070312,117.52349967956543,65.74894423886582,0.7656009348774404,0.48715118588465933
2020-12-02,123.08000183105469,118.15549964904785,59.82485393706986,1.117400832125199,0.6132011151327673
2020-12-03,122.94000244140625,118.55499992370605,60.28681958829914,1.3691255771521895,0.7643860075366518
2020-12-04,122.25,118.71599998474122,57.96482676570376,1.4957003185038644,0.9106488697300943
2020-12-07,123.75,118.9689998626709,58.97034575459945,1.6974816649360491,1.0680154287712853
2020-12-08,124.37999725341797,119.37199974060059,63.1662180959532,1.8864841341805203,1.2317091698531324
2020-12-09,121.77999877929688,119.66249961853028,59.286774508529504,1.805657311474306,1.346498798177367
2020-12-10,123.23999786376953,119.84999961853028,60.9315548335512,1.8382213253635484,1.4448433036146033
2020-12-11,122.41000366210938,120.0099998474121,62.32379504107709,1.7765756868211184,1.5111897802559064
2020-12-14,121.77999877929688,120.13599967956543,72.38848310310884,1.6577751453248055,1.5405068532696864
2020-12-15,127.87999725341797,120.51499938964844,78.2570037610985,2.0324153384376444,1.638888550303278
2020-12-16,127.80999755859375,120.93599929809571,77.14285814738585,2.297191407660449,1.7705491217747122
2020-12-17,128.6999969482422,121.46949920654296,77.48525029818016,2.549455328788028,1.9263303631773754
2020-12-18,126.66000366210938,121.87049942016601,67.60760242672104,2.5553098728997554,2.0521262651218515
2020-12-21,128.22999572753906,122.41499938964844,64.12096455045574,2.656017958287663,2.172904603755014
2020-12-22,131.8800048828125,123.31649971008301,69.29826263870113,2.995821114971946,2.3374879059984
2020-12-23,130.9600067138672,124.1060001373291,67.00595597856261,3.1545180804927924,2.500893940897279
2020-12-24,131.97000122070312,124.90300025939942,70.33474876285587,3.323473748263922,2.665409902370608
2020-12-28,136.69000244140625,125.90800056457519,73.85695437269845,3.7944963916362724,2.891227200223741
2020-12-29,134.8699951171875,126.69900016784668,68.52702507136895,3.97510333261269,3.108002426701531
2020-12-30,133.72000122070312,127.24900016784667,72.22637556410967,3.979566769468832,3.282315295254991
2020-12-31,132.69000244140625,127.72950019836426,67.87743080643294,3.855547431113436,3.3969617224266804
2021-01-04,129.41000366210938,128.05300025939943,62.11911792755137,3.4527910960920423,3.408127597159753
2021-01-05,131.00999450683594,128.49099998474122,65.46064200449023,3.2255278115823387,3.3716076400442705
2021-01-06,126.5999984741211,128.63349990844728,47.72727272727273,2.6589198246805807,3.229070076971533
2021-01-07,130.9199981689453,128.96049995422362,54.797906799371006,2.52931046786685,3.0891181551505964
2021-01-08,132.0500030517578,129.47400016784667,55.13018115676184,2.489083464230106,2.9691112169664984
2021-01-11,128.97999572753906,129.76100006103516,53.44416949220116,2.1843000883464754,2.812148991242494
2021-01-12,128.8000030517578,130.08050003051758,50.88263772489471,1.9062589953457518,2.630970992063146
2021-01-13,130.88999938964844,130.53600006103517,48.38918626360531,1.8334201375234045,2.4714608211551976
2021-01-14,128.91000366210938,130.58750038146974,46.775708605406194,1.59751060241706,2.29667077740757
2021-01-15,127.13999938964844,130.55400047302246,42.580639566172074,1.2532790235201219,2.0879924266300804
2021-01-19,127.83000183105469,130.5105007171631,34.46703361964083,1.024342465311122,1.875262434366289
2021-01-20,132.02999877929688,130.77900047302245,45.404533493065145,1.1683452891916204,1.7338790053313553
2021-01-21,136.8699951171875,131.21100044250488,54.553332783387276,1.6539501121868057,1.7178932267024456
2021-01-22,139.07000732421875,131.57050056457518,58.92058985298905,2.1910608462944765,1.812526750620852
2021-01-25,142.9199981689453,132.1685001373291,68.5934482523997,2.8940265219263495,2.0288267048819515
2021-01-26,143.16000366210938,132.7280002593994,67.37204565506323,3.430948483520808,2.309251060609723
2021-01-27,142.05999755859375,132.9965000152588,74.41565630240538,3.7247649353896293,2.5923538355657048
2021-01-28,137.08999633789062,133.10750007629395,59.54812089338735,3.51604821271917,2.777092710996398
2021-01-29,131.9600067138672,133.01950035095214,49.87607223362464,2.9032248478818588,2.8023191383734902
2021-02-01,134.13999938964844,133.09200019836425,57.284029011529825,2.5639099481669803,2.7546373003321882
2021-02-02,134.99000549316406,133.371000289917,58.57578701789367,2.336653348976597,2.6710405100610703
2021-02-03,133.94000244140625,133.51750068664552,54.350931221395214,2.0482138514766746,2.5464751783441915
2021-02-04,137.38999938964844,134.05700073242187,61.610069462579,2.0741004535632612,2.4520002333880053
2021-02-05,136.75999450683594,134.3490005493164,63.59524277773753,2.0204887072407587,2.365697928158556
2021-02-08,136.91000366210938,134.59200057983398,63.03099714226276,1.9674262322550646,2.286043588977858
2021-02-09,136.00999450683594,134.94350051879883,56.30943678468433,1.8316366541988032,2.195162202022047
2021-02-10,135.38999938964844,135.27300033569335,47.2913716980974,1.654917156012118,2.0871131928200612
2021-02-11,135.1300048828125,135.48500061035156,42.237979347130775,1.4768619514058798,1.9650629445372252
2021-02-12,135.3699951171875,135.80800018310546,32.65961972890247,1.3396741949675857,1.8399851946232975
2021-02-16,133.19000244140625,136.11050033569336,28.975105833351577,1.0430214179810662,1.6805924392948512
2021-02-17,130.83999633789062,136.26100006103516,27.524028321691574,0.6112499927911585,1.4667239499941127
2021-02-18,129.7100067138672,136.14500045776367,32.52841699304757,0.1758601028451494,1.20855118056432
2021-02-19,129.8699951171875,135.79500045776368,43.52936730268659,-0.15449882836159645,0.9359411787791367
2021-02-22,126.0,135.14150009155273,27.186076169150354,-0.7202839396141769,0.604696155100474
2021-02-23,125.86000061035156,134.28850021362305,23.35079233585421,-1.1665225514265956,0.2504524137950601
2021-02-24,125.3499984741211,133.39799995422362,24.110856797553083,-1.5435299242390101,-0.10834405381175394
2021-02-25,120.98999786376953,132.34449996948243,3.142791498837923,-2.1691223029179696,-0.520499703632997
